KO ID	Name	Definition	Gene Count
KO:K06133	LYS5, acpT	4'-phosphopantetheinyl transferase [EC:2.7.8.-]	3
KO:K06138	pqqD	pyrroloquinoline quinone biosynthesis protein D	4
KO:K06142	hlpA, ompH	outer membrane protein	36
KO:K06143	creD	inner membrane protein	8
KO:K06145	gntR	LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor	3
KO:K06147	ABCB-BAC	ATP-binding cassette, subfamily B, bacterial	392
KO:K06148	ABCC-BAC	ATP-binding cassette, subfamily C, bacterial	77
KO:K06153	E3.6.1.27, bacA	undecaprenyl-diphosphatase [EC:3.6.1.27]	32
KO:K06156	gntU	Gnt-I system low-affinity gluconate transporter	3
KO:K06158	ABCF3	ATP-binding cassette, subfamily F, member 3	84
KO:K06167	phnP	phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]	16
KO:K06168	miaB	bifunctional enzyme involved in thiolation and methylation of tRNA	48
KO:K06173	truA, PUS1	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	34
KO:K06175	truC	tRNA pseudouridine65 synthase [EC:5.4.99.26]	2
KO:K06177	rluA	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	14
KO:K06178	rluB	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	24
KO:K06179	rluC	23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]	25
KO:K06180	rluD	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	78
KO:K06182	rluF	23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]	10
KO:K06183	rsuA	16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	16
KO:K06184	ABCF1	ATP-binding cassette, subfamily F, member 1	4
KO:K06185	ABCF2	ATP-binding cassette, subfamily F, member 2	1
KO:K06187	recR	recombination protein RecR	27
KO:K06188	aqpZ	aquaporin Z	8
KO:K06189	corC	magnesium and cobalt transporter	10
KO:K06193	phnA	phosphonoacetate hydrolase [EC:3.11.1.2]	1
KO:K06194	nlpD	lipoprotein NlpD	11
KO:K06196	ccdA	cytochrome c-type biogenesis protein	4
KO:K06199	crcB	CrcB protein	11
KO:K06200	cstA	carbon starvation protein	12
KO:K06201	cutC	copper homeostasis protein	17
KO:K06203	cysZ	CysZ protein	1
KO:K06204	dksA	DnaK suppressor protein	5
KO:K06206	sfsA	sugar fermentation stimulation protein A	7
KO:K06207	typA, bipA	GTP-binding protein	55
KO:K06208	aroH	chorismate mutase [EC:5.4.99.5]	1
KO:K06209	pheB	chorismate mutase [EC:5.4.99.5]	12
KO:K06212	focA	formate transporter	2
KO:K06213	mgtE	magnesium transporter	38
KO:K06217	phoH, phoL	phosphate starvation-inducible protein PhoH and related proteins	42
KO:K06218	relE	RelE protein	1
KO:K06221	dkgA	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	12
KO:K06223	dam	DNA adenine methylase [EC:2.1.1.72]	40
KO:K06236	COL1AS	collagen, type I/II/III/V/XI/XXIV/XXVII, alpha	1
KO:K06237	COL4A	collagen, type IV, alpha	1
KO:K06238	COL6A	collagen, type VI, alpha	1
KO:K06283	spoIIID	putative DeoR family transcriptional regulator, stage III sporulation protein D	9
KO:K06284	abrB	transcriptional pleiotropic regulator of transition state genes	5
KO:K06287	maf	septum formation protein	25
KO:K06295	gerKA	spore germination protein KA	13
KO:K06298	gerM	germination protein M	5
KO:K06305	gerQ	spore germination protein Q	1
KO:K06306	yaaH	spore germination protein	3
KO:K06307	yfkQ	spore germination protein	3
KO:K06310	yndD	spore germination protein	3
KO:K06313	ypeB	spore germination protein	1
KO:K06317	bofA	inhibitor of the pro-sigma K processing machinery	3
KO:K06320	cgeB	spore maturation protein CgeB	8
KO:K06328	cotE	spore coat protein E	1
KO:K06331	cotI	spore coat protein I	2
KO:K06333	cotJB	spore coat protein JB	4
KO:K06334	cotJC	spore coat protein JC	7
KO:K06346	jag	spoIIIJ-associated protein	15
KO:K06373	spmA	spore maturation protein A	12
KO:K06374	spmB	spore maturation protein B	12
KO:K06378	spoIIAA	stage II sporulation protein AA (anti-sigma F factor antagonist)	12
KO:K06379	spoIIAB	stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]	12
KO:K06381	spoIID	stage II sporulation protein D	14
KO:K06382	spoIIE	stage II sporulation protein E [EC:3.1.3.16]	13
KO:K06383	spoIIGA	stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]	3
KO:K06384	spoIIM	stage II sporulation protein M	1
KO:K06385	spoIIP	stage II sporulation protein P	8
KO:K06386	spoIIQ	stage II sporulation protein Q	2
KO:K06387	spoIIR	stage II sporulation protein R	12
KO:K06390	spoIIIAA	stage III sporulation protein AA	13
KO:K06392	spoIIIAC	stage III sporulation protein AC	11
KO:K06393	spoIIIAD	stage III sporulation protein AD	10
KO:K06394	spoIIIAE	stage III sporulation protein AE	8
KO:K06395	spoIIIAF	stage III sporulation protein AF	1
KO:K06396	spoIIIAG	stage III sporulation protein AG	9
KO:K06397	spoIIIAH	stage III sporulation protein AH	10
KO:K06398	spoIVA	stage IV sporulation protein A	22
KO:K06399	spoIVB	stage IV sporulation protein B [EC:3.4.21.116]	19
KO:K06400	spoIVCA	site-specific DNA recombinase	31
KO:K06402	spoIVFB	stage IV sporulation protein FB [EC:3.4.24.-]	2
KO:K06403	spoVAA	stage V sporulation protein AA	2
KO:K06404	spoVAB	stage V sporulation protein AB	3
KO:K06405	spoVAC	stage V sporulation protein AC	14
KO:K06406	spoVAD	stage V sporulation protein AD	21
KO:K06407	spoVAE	stage V sporulation protein AE	11
KO:K06408	spoVAF	stage V sporulation protein AF	11
KO:K06409	spoVB	stage V sporulation protein B	25
KO:K06410	spoVFA	dipicolinate synthase subunit A	7
KO:K06411	spoVFB	dipicolinate synthase subunit B	9
KO:K06412	spoVG	stage V sporulation protein G	15
KO:K06413	spoVK	stage V sporulation protein K	5
KO:K06416	spoVS	stage V sporulation protein S	3
KO:K06418	SASP-A, sspA	small acid-soluble spore protein A (major alpha-type SASP)	1
KO:K06421	sspD	small acid-soluble spore protein D (minor alpha/beta-type SASP)	2
KO:K06426	sspI	small acid-soluble spore protein I (minor)	1
KO:K06436	yabG	spore coat assemly protein	1
KO:K06438	yqfD	similar to stage IV sporulation protein	6
KO:K06442	tlyA	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	17
KO:K06518	cidA	holin-like protein	15
KO:K06596	chpA	chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)	1
KO:K06603	flaG	flagellar protein FlaG	2
KO:K06636	SMC1	structural maintenance of chromosome 1	3
KO:K06669	SMC3, CSPG6	structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6)	1
KO:K06674	SMC2	structural maintenance of chromosome 2	1
KO:K06714	rocR	arginine utilization regulatory protein	13
KO:K06857	tupC, vupC	tungstate transport system ATP-binding protein [EC:3.6.3.55]	2
KO:K06859	pgi1	glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	2
KO:K06861	lptB	lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	17
KO:K06864	K06864	uncharacterized protein	5
KO:K06867	K06867		4
KO:K06871	K06871	uncharacterized protein	42
KO:K06872	K06872	uncharacterized protein	22
KO:K06877	K06877	DEAD/DEAH box helicase domain-containing protein	2
KO:K06879	queF	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	1
KO:K06881	K06881	phosphoesterase RecJ domain-containing protein	35
KO:K06882	K06882		2
KO:K06885	K06885		8
KO:K06889	K06889		60
KO:K06890	K06890		4
KO:K06891	clpS	ATP-dependent Clp protease adaptor protein ClpS	3
KO:K06894	K06894		34
KO:K06895	lysE, argO	L-lysine exporter family protein LysE/ArgO	9
KO:K06896	K06896		51
KO:K06897	K06897	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]	10
KO:K06898	K06898		8
KO:K06901	pbuG	putative MFS transporter, AGZA family, xanthine/uracil permease	22
KO:K06902	UMF1	MFS transporter, UMF1 family	12
KO:K06903	K06903		5
KO:K06904	K06904		9
KO:K06905	K06905		7
KO:K06906	K06906		2
KO:K06907	K06907		13
KO:K06908	K06908		6
KO:K06909	xtmB	phage terminase large subunit	12
KO:K06911	K06911		18
KO:K06915	K06915		12
KO:K06919	K06919	putative DNA primase/helicase	30
KO:K06920	queC	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	11
KO:K06921	K06921		46
KO:K06922	K06922		1
KO:K06923	K06923		17
KO:K06925	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	23
KO:K06926	K06926		38
KO:K06927	DPH6	diphthine-ammonia ligase [EC:6.3.1.14]	3
KO:K06931	K06931		3
KO:K06934	K06934		3
KO:K06940	K06940		3
KO:K06941	rlmN	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	48
KO:K06942	K06942		33
KO:K06948	K06948		1
KO:K06949	rsgA, engC	ribosome biogenesis GTPase [EC:3.6.1.-]	31
KO:K06950	K06950	uncharacterized protein	72
KO:K06952	K06952		2
KO:K06958	K06958	UPF0042 nucleotide-binding protein	14
KO:K06959	K06959	uncharacterized protein	44
KO:K06960	K06960		14
KO:K06962	K06962		1
KO:K06966	K06966		20
KO:K06967	trmK	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	12
KO:K06969	rlmI	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	52
KO:K06970	rlmF	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]	4
KO:K06972	K06972		13
KO:K06973	K06973		21
KO:K06975	K06975		10
KO:K06978	K06978		6
KO:K06979	mph	macrolide phosphotransferase	1
KO:K06987	K06987		3
KO:K06988	K06988		1
KO:K06989	nadX	aspartate dehydrogenase [EC:1.4.1.21]	4
KO:K06994	K06994	putative drug exporter of the RND superfamily	1
KO:K06996	K06996		3
KO:K06997	K06997		30
KO:K06998	phzF	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
KO:K07000	K07000		1
KO:K07001	K07001	NTE family protein	54
KO:K07003	K07003		29
KO:K07004	K07004		2
KO:K07005	K07005		17
KO:K07007	K07007		36
KO:K07009	K07009		3
KO:K07010	K07010	putative glutamine amidotransferase	4
KO:K07011	K07011		43
KO:K07012	K07012		15
KO:K07014	K07014		2
KO:K07015	K07015		8
KO:K07016	K07016		3
KO:K07017	K07017		7
KO:K07023	K07023	putative hydrolases of HD superfamily	4
KO:K07024	K07024		83
KO:K07025	K07025	putative hydrolase of the HAD superfamily	51
KO:K07027	K07027		15
KO:K07029	K07029		45
KO:K07030	K07030		27
KO:K07031	hddA	D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]	4
KO:K07032	K07032		1
KO:K07033	K07033		6
KO:K07035	K07035		13
KO:K07037	K07037		23
KO:K07038	K07038	inner membrane protein	1
KO:K07040	K07040	uncharacterized protein	9
KO:K07042	ybeY, yqfG	probable rRNA maturation factor	18
KO:K07043	K07043		25
KO:K07045	K07045		16
KO:K07046	K07046	L-fuconolactonase [EC:3.1.1.-]	9
KO:K07047	K07047		18
KO:K07048	PTER, php	phosphotriesterase-related protein	3
KO:K07050	K07050		8
KO:K07051	K07051		1
KO:K07052	K07052		32
KO:K07053	K07053		29
KO:K07056	rsmI	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	37
KO:K07058	K07058	membrane protein	23
KO:K07062	K07062		3
KO:K07063	K07063		2
KO:K07069	K07069		1
KO:K07071	K07071		7
KO:K07074	K07074		4
KO:K07075	K07075		17
KO:K07076	K07076		1
KO:K07078	K07078		9
KO:K07079	K07079		41
KO:K07080	K07080		11
KO:K07081	K07081	putative periplasmic solute-binding protein	2
KO:K07082	K07082	UPF0755 protein	22
KO:K07083	K07083	putative periplasmic solute-binding protein	2
KO:K07084	K07084		2
KO:K07085	K07085	putative transport protein	78
KO:K07088	K07088		32
KO:K07089	K07089		15
KO:K07090	K07090		21
KO:K07095	K07095		35
KO:K07098	K07098		33
KO:K07099	K07099		13
KO:K07101	K07101		2
KO:K07105	K07105		4
KO:K07106	murQ	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	16
KO:K07107	ybgC	acyl-CoA thioester hydrolase [EC:3.1.2.-]	26
KO:K07109	K07109		2
KO:K07114	yfbK	Ca-activated chloride channel homolog	47
KO:K07115	rlmJ	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	3
KO:K07118	K07118		4
KO:K07124	K07124		17
KO:K07126	K07126		57
KO:K07130	kynB	arylformamidase [EC:3.5.1.9]	5
KO:K07132	K07132		11
KO:K07133	K07133		142
KO:K07137	K07137		66
KO:K07138	K07138		18
KO:K07139	K07139		24
KO:K07148	K07148	uncharacterized protein	22
KO:K07149	K07149		8
KO:K07150	K07150		3
KO:K07154	hipA	serine/threonine-protein kinase HipA [EC:2.7.11.1]	38
KO:K07160	K07160	UPF0271 protein	1
KO:K07161	K07161		1
KO:K07162	K07162		1
KO:K07164	K07164		14
KO:K07165	fecR	transmembrane sensor	20
KO:K07166	K07166	ACT domain-containing protein	13
KO:K07170	K07170	GAF domain-containing protein	9
KO:K07171	K07171	mRNA interferase [EC:3.1.-.-]	29
KO:K07172	K07172	antitoxin	1
KO:K07173	luxS	S-ribosylhomocysteine lyase [EC:4.4.1.21]	12
KO:K07175	phoH2	PhoH-like ATPase	10
KO:K07177	K07177	PDZ domain-containing protein	1
KO:K07181	K07181	putative signal transduction protein containing EAL and modified HD-GYP domains	2
KO:K07183	nasT	response regulator NasT	10
KO:K07185	tspO	tryptophan-rich sensory protein	4
KO:K07192	FLOT	flotillin	27
KO:K07213	ATOX1, ATX1, copZ	copper chaperone	2
KO:K07214	fes	enterochelin esterase and related enzymes	21
KO:K07216	K07216	hemerythrin	3
KO:K07217	K07217	Mn-containing catalase	7
KO:K07219	K07219	putative molybdopterin biosynthesis protein	3
KO:K07220	K07220	hypothetical protein	9
KO:K07221	oprO_P	phosphate-selective porin OprO and OprP	9
KO:K07223	K07223	putative iron-dependent peroxidase	4
KO:K07230	K07230		1
KO:K07231	K07231	putative iron-regulated protein	1
KO:K07238	TC.ZIP, zupT, ZRT3, ZIP2	zinc transporter, ZIP family	33
KO:K07239	TC.HME	heavy-metal exporter, HME family	47
KO:K07240	chrA	chromate transporter	72
KO:K07243	FTR, efeU	high-affinity iron transporter	1
KO:K07248	aldA	lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]	4
KO:K07250	gabT	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]	4
KO:K07254	atrm56	tRNA (cytidine56-2'-O)-methyltransferase [EC:2.1.1.206]	1
KO:K07257	spsF	spore coat polysaccharide biosynthesis protein SpsF	2
KO:K07258	dacC, dacA, dacD	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	50
KO:K07259	dacB	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	11
KO:K07260	vanY	D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	14
KO:K07262	pbpG	D-alanyl-D-alanine endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	2
KO:K07263	pqqL	zinc protease [EC:3.4.24.-]	39
KO:K07264	arnT, pmrK	4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]	1
KO:K07270	K07270	glycosyl transferase, family 25	1
KO:K07271	licD	lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]	19
KO:K07272	rgpF	rhamnosyltransferase [EC:2.4.1.-]	3
KO:K07273	acm	lysozyme	14
KO:K07276	K07276	hypothetical protein	1
KO:K07277	SAM50, TOB55, bamA	outer membrane protein insertion porin family	31
KO:K07279	yfaL	autotransporter family porin	2
KO:K07282	pgsA, capA	poly-gamma-glutamate synthesis protein (capsule biosynthesis protein)	28
KO:K07284	srtA	sortase A [EC:3.4.22.70]	18
KO:K07299	SLC2A1, GLUT1	MFS transporter, SP family, solute carrier family 2 (facilitated glucose transporter), member 1	1
KO:K07301	yrbG	cation:H+ antiporter	24
KO:K07304	msrA	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	6
KO:K07305	msrB	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	1
KO:K07306	dmsA	anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3]	1
KO:K07307	dmsB	anaerobic dimethyl sulfoxide reductase subunit B (DMSO reductase iron- sulfur subunit)	1
KO:K07313	pphA	serine/threonine protein phosphatase 1 [EC:3.1.3.16]	5
KO:K07315	rsbU	sigma-B regulation protein RsbU (phosphoserine phosphatase)	2
KO:K07316	mod	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	13
KO:K07318	K07318	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	9
KO:K07319	yhdJ	putative adenine-specific DNA-methyltransferase [EC:2.1.1.72]	24
KO:K07320	prmB	putative adenine-specific DNA-methyltransferase [EC:2.1.1.72]	3
KO:K07321	cooC	CO dehydrogenase maturation factor	3
KO:K07322	ytfE, scdA	regulator of cell morphogenesis and NO signaling	17
KO:K07326	fhaC	hemolysin activation/secretion protein	1
KO:K07334	higA	proteic killer suppression protein	5
KO:K07335	bmpA, bmpB, tmpC	basic membrane protein A and related proteins	19
KO:K07337	K07337	hypothetical protein	1
KO:K07339	K07339	hypothetical protein	5
KO:K07341	doc	death on curing protein	8
KO:K07343	tfoX	DNA transformation protein and related proteins	2
KO:K07358	fimE	type 1 fimbriae regulatory protein FimE	1
KO:K07386	pepO	putative endopeptidase [EC:3.4.24.-]	24
KO:K07387	K07387	putative metalloprotease [EC:3.4.24.-]	11
KO:K07391	comM	magnesium chelatase family protein	42
KO:K07397	yhfA	putative redox protein	2
KO:K07402	xdhC	xanthine dehydrogenase accessory factor	1
KO:K07403	nfeD	membrane-bound serine protease (ClpP class)	5
KO:K07404	pgl	6-phosphogluconolactonase [EC:3.1.1.31]	10
KO:K07405	E3.2.1.1A	alpha-amylase [EC:3.2.1.1]	20
KO:K07406	melA	alpha-galactosidase [EC:3.2.1.22]	4
KO:K07407	E3.2.1.22B, galA, rafA	alpha-galactosidase [EC:3.2.1.22]	74
KO:K07441	ALG14	beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]	1
KO:K07443	ybaZ	methylated-DNA-protein-cysteine methyltransferase related protein	9
KO:K07444	ypsC	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	25
KO:K07445	K07445	putative DNA methylase	1
KO:K07447	ruvX	putative holliday junction resolvase [EC:3.1.-.-]	24
KO:K07448	mrr	restriction system protein	2
KO:K07454	K07454	putative restriction endonuclease	2
KO:K07455	recT	recombination protein RecT	9
KO:K07456	mutS2	DNA mismatch repair protein MutS2	51
KO:K07458	vsr	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	10
KO:K07459	ybjD	putative ATP-dependent endonuclease of the OLD family	6
KO:K07460	yraN	putative endonuclease	20
KO:K07461	K07461	putative endonuclease	5
KO:K07462	recJ	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	41
KO:K07464	K07464	putative RecB family exonuclease	6
KO:K07465	K07465	putative RecB family exonuclease	1
KO:K07467	rstA1	phage replication initiation protein	7
KO:K07473	dinJ	DNA-damage-inducible protein J	18
KO:K07474	xtmA	phage terminase small subunit	9
KO:K07478	ycaJ	putative ATPase	51
KO:K07481	K07481	transposase, IS5 family	5
KO:K07482	K07482	transposase, IS30 family	5
KO:K07483	K07483	transposase	18
KO:K07484	K07484	transposase	26
KO:K07486	K07486	transposase	11
KO:K07487	K07487	transposase	8
KO:K07491	K07491	putative transposase	14
KO:K07492	K07492	putative transposase	4
KO:K07493	K07493	putative transposase	4
KO:K07496	K07496	putative transposase	10
KO:K07497	K07497	putative transposase	15
KO:K07502	K07502	hypothetical protein	4
KO:K07504	K07504	hypothetical protein	3
KO:K07505	K07505	hypothetical protein	9
KO:K07506	K07506	AraC family transcriptional regulator	5
KO:K07507	mgtC	putative Mg2+ transporter-C (MgtC) family protein	16
KO:K07511	ECHS1	enoyl-CoA hydratase [EC:4.2.1.17]	1
KO:K07516	fadN	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	1
KO:K07533	prsA	foldase protein PrsA [EC:5.2.1.8]	3
KO:K07535	badH	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-]	1
KO:K07536	badI	2-ketocyclohexanecarboxyl-CoA hydrolase [EC:3.1.2.-]	3
KO:K07552	bcr	MFS transporter, DHA1 family, bicyclomycin/chloramphenicol resistance protein	7
KO:K07559	kptA	putative RNA 2'-phosphotransferase [EC:2.7.1.-]	1
KO:K07560	dtd	D-tyrosyl-tRNA(Tyr) deacylase [EC:3.1.-.-]	24
KO:K07566	tsaC, rimN, SUA5	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	42
KO:K07568	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	59
KO:K07570	GSP13	general stress protein 13	2
KO:K07571	K07571	S1 RNA binding domain protein	5
KO:K07574	yhbY	RNA-binding protein	11
KO:K07576	K07576	metallo-beta-lactamase family protein	15
KO:K07584	K07584	hypothetical protein	12
KO:K07586	K07586	hypothetical protein	2
KO:K07588	argK	LAO/AO transport system kinase [EC:2.7.-.-]	15
KO:K07590	RP-L7A, rplGB	large subunit ribosomal protein L7A	1
KO:K07636	phoR	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	72
KO:K07640	cpxA	two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	3
KO:K07641	creC	two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]	1
KO:K07642	baeS, smeS	two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]	8
KO:K07644	cusS, copS, silS	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	16
KO:K07645	qseC	two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	3
KO:K07646	kdpD	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	48
KO:K07647	torS	two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	8
KO:K07648	arcB	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]	13
KO:K07651	resE	two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]	8
KO:K07652	vicK	two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	6
KO:K07657	phoB	two-component system, OmpR family, phosphate regulon response regulator PhoB	66
KO:K07658	phoB1, phoP	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	25
KO:K07659	ompR	two-component system, OmpR family, phosphate regulon response regulator OmpR	7
KO:K07660	phoP	two-component system, OmpR family, response regulator PhoP	5
KO:K07661	rstA	two-component system, OmpR family, response regulator RstA	1
KO:K07662	cpxR	two-component system, OmpR family, response regulator CpxR	15
KO:K07663	creB	two-component system, OmpR family, catabolic regulation response regulator CreB	11
KO:K07664	baeR, smeR	two-component system, OmpR family, response regulator BaeR	11
KO:K07665	cusR, copR, silR	two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR	28
